830556,"acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett) / tetanus toxoid vaccine, inactivated Prefilled Syringe [Kinrix]",SBDF
830557,KINRIX DTaP-IPV (Diphtheria and Tetanus Toxoids and Acellular Pertussis Adsorbed and Inactivated Poliovirus Vaccine) 0.5 ML Prefilled Syringe,SY
830557,"0.5 ML acellular pertussis vaccine, inactivated 0.116 MG/ML / diphtheria toxoid vaccine, inactivated 50 UNT/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 80 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 16 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 64 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Prefilled Syringe [Kinrix]",SBD
830557,KINRIX vaccine 0.5 ML Prefilled Syringe,PSN
832682,Bacillus anthracis strain V770-NP1-R antigens 0.1 MG/ML Injectable Suspension [Biothrax],SBD
832682,Biothrax 0.1 MG/mL Injectable Suspension,PSN
832682,Biothrax 0.1 MG/ML Injectable Suspension,SY
833083,ACAM2000,BN
833086,ACAM2000 500000000 UNT/ML Injectable Solution,SY
833086,"smallpox vaccine live, New York City Board of Health vaccinia strain 500000000 UNT/ML Injectable Solution [ACAM2000]",SBD
833086,"ACAM2000 smallpox (vaccinia) vaccine, live Injectable Solution",SY
833086,"ACAM2000 smallpox (vaccinia) vaccine, live Injectable Solution",PSN
836634,"1 ML hepatitis A virus strain CR 326F antigen, inactivated 50 UNT/ML Prefilled Syringe [Vaqta]",SBD
836634,1 ML Vaqta 50 UNT/ML Prefilled Syringe,SY
836634,Vaqta 50 UNT per 1 ML Prefilled Syringe,SY
836634,VAQTA adult vaccine 1 ML Prefilled Syringe,PSN
836636,"0.5 ML hepatitis A virus strain CR 326F antigen, inactivated 50 UNT/ML Prefilled Syringe [Vaqta]",SBD
836636,0.5 ML Vaqta 50 UNT/ML Prefilled Syringe,SY
836636,Vaqta 25 UNT per 0.5 ML Prefilled Syringe,SY
836636,VAQTA vaccine pediatric/adolescent 0.5 ML Prefilled Syringe,PSN
845525,"Japanese encephalitis virus vaccine, inactivated",IN
845529,Ixiaro,BN
845531,"Japanese encephalitis virus vaccine, inactivated Prefilled Syringe [Ixiaro]",SBDF
854930,Streptococcus pneumoniae type 1 capsular polysaccharide antigen,IN
854930,pneumococcal capsular polysaccharide type 1 vaccine,SY
854931,Streptococcus pneumoniae type 1 capsular polysaccharide antigen 0.05 MG/ML,SCDC
854933,Streptococcus pneumoniae type 10A capsular polysaccharide antigen 0.05 MG/ML,SCDC
854934,Streptococcus pneumoniae type 11A capsular polysaccharide antigen,IN
854934,pneumococcal capsular polysaccharide type 11A vaccine,SY
854935,Streptococcus pneumoniae type 11A capsular polysaccharide antigen 0.05 MG/ML,SCDC
854936,Streptococcus pneumoniae type 12F capsular polysaccharide antigen,IN
854936,pneumococcal capsular polysaccharide type 12F vaccine,SY
854937,Streptococcus pneumoniae type 12F capsular polysaccharide antigen 0.05 MG/ML,SCDC
854938,Streptococcus pneumoniae type 14 capsular polysaccharide antigen,IN
854938,pneumococcal capsular polysaccharide type 14 vaccine,SY
854939,Streptococcus pneumoniae type 14 capsular polysaccharide antigen 0.05 MG/ML,SCDC
854940,Streptococcus pneumoniae type 15B capsular polysaccharide antigen,IN
854940,pneumococcal capsular polysaccharide type 15B vaccine,SY
854941,Streptococcus pneumoniae type 15B capsular polysaccharide antigen 0.05 MG/ML,SCDC
854942,Streptococcus pneumoniae type 17F capsular polysaccharide antigen,IN
854942,pneumococcal capsular polysaccharide type 17F vaccine,SY
854943,Streptococcus pneumoniae type 17F capsular polysaccharide antigen 0.05 MG/ML,SCDC
854944,Streptococcus pneumoniae type 18C capsular polysaccharide antigen,IN
854944,pneumococcal capsular polysaccharide type 18C vaccine,SY
854945,Streptococcus pneumoniae type 18C capsular polysaccharide antigen 0.05 MG/ML,SCDC
854946,Streptococcus pneumoniae type 19A capsular polysaccharide antigen,IN
854946,pneumococcal capsular polysaccharide type 19A vaccine,SY
854947,Streptococcus pneumoniae type 19A capsular polysaccharide antigen 0.05 MG/ML,SCDC
854948,Streptococcus pneumoniae type 19F capsular polysaccharide antigen,IN
854948,pneumococcal capsular polysaccharide type 19F vaccine,SY
854949,Streptococcus pneumoniae type 19F capsular polysaccharide antigen 0.05 MG/ML,SCDC
854950,Streptococcus pneumoniae type 2 capsular polysaccharide antigen,IN
854950,pneumococcal capsular polysaccharide type 2 vaccine,SY
854951,Streptococcus pneumoniae type 2 capsular polysaccharide antigen 0.05 MG/ML,SCDC
854952,Streptococcus pneumoniae type 20 capsular polysaccharide antigen,IN
854952,pneumococcal capsular polysaccharide type 20 vaccine,SY
854953,Streptococcus pneumoniae type 20 capsular polysaccharide antigen 0.05 MG/ML,SCDC
854954,Streptococcus pneumoniae type 22F capsular polysaccharide antigen,IN
854954,pneumococcal capsular polysaccharide type 22F vaccine,SY
854955,Streptococcus pneumoniae type 22F capsular polysaccharide antigen 0.05 MG/ML,SCDC
854956,Streptococcus pneumoniae type 23F capsular polysaccharide antigen,IN
854956,pneumococcal capsular polysaccharide type 23F vaccine,SY
854957,Streptococcus pneumoniae type 23F capsular polysaccharide antigen 0.05 MG/ML,SCDC
854958,Streptococcus pneumoniae type 3 capsular polysaccharide antigen,IN
854958,pneumococcal capsular polysaccharide type 3 vaccine,SY
854959,Streptococcus pneumoniae type 3 capsular polysaccharide antigen 0.05 MG/ML,SCDC
854960,Streptococcus pneumoniae type 33F capsular polysaccharide antigen,IN
854960,pneumococcal capsular polysaccharide type 33F vaccine,SY
854961,Streptococcus pneumoniae type 33F capsular polysaccharide antigen 0.05 MG/ML,SCDC
854962,Streptococcus pneumoniae type 4 capsular polysaccharide antigen,IN
854962,pneumococcal capsular polysaccharide type 4 vaccine,SY
854963,Streptococcus pneumoniae type 4 capsular polysaccharide antigen 0.05 MG/ML,SCDC
854965,Streptococcus pneumoniae type 5 capsular polysaccharide antigen 0.05 MG/ML,SCDC
854966,Streptococcus pneumoniae type 6B capsular polysaccharide antigen,IN
854966,pneumococcal capsular polysaccharide type 6B vaccine,SY
854967,Streptococcus pneumoniae type 6B capsular polysaccharide antigen 0.05 MG/ML,SCDC
854968,Streptococcus pneumoniae type 7F capsular polysaccharide antigen,IN
854968,pneumococcal capsular polysaccharide type 7F vaccine,SY
854969,Streptococcus pneumoniae type 7F capsular polysaccharide antigen 0.05 MG/ML,SCDC
854970,Streptococcus pneumoniae type 8 capsular polysaccharide antigen,IN
854970,pneumococcal capsular polysaccharide type 8 vaccine,SY
854971,Streptococcus pneumoniae type 8 capsular polysaccharide antigen 0.05 MG/ML,SCDC
854972,Streptococcus pneumoniae type 9N capsular polysaccharide antigen,IN
854972,pneumococcal capsular polysaccharide type 9N vaccine,SY
854973,Streptococcus pneumoniae type 9N capsular polysaccharide antigen 0.05 MG/ML,SCDC
854974,Streptococcus pneumoniae type 9V capsular polysaccharide antigen,IN
854974,pneumococcal capsular polysaccharide type 9V vaccine,SY
854975,Streptococcus pneumoniae type 9V capsular polysaccharide antigen 0.05 MG/ML,SCDC
854979,Streptococcus pneumoniae type 1 capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 10A capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 11A capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 12F capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 14 capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 15B capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 17F capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 18C capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 19A capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 19F capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 2 capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 20 capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 22F capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 23F capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 3 capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 33F capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 4 capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 5 capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 6B capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 7F capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 8 capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 9N capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 9V capsular polysaccharide antigen 0.05 MG/ML [Pneumovax 23],SBDC
854981,Streptococcus pneumoniae type 1 capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 10A capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 11A capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 12F capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 14 capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 15B capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 17F capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 18C capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 19A capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 19F capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 2 capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 20 capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 22F capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 23F capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 3 capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 33F capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 4 capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 5 capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 6B capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 7F capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 8 capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 9N capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 9V capsular polysaccharide antigen 0.05 MG/ML Injectable Solution [Pneumovax 23],SBD
854981,Pneumovax 23 (Pneumococcal vaccine polyvalent) Injectable Solution,SY
854981,PNEUMOVAX 23 vaccine Injectable Solution,PSN
857921,influenza B virus vaccine B/Brisbane/60/2008 antigen,IN
857922,influenza B virus vaccine B/Brisbane/60/2008 antigen 0.03 MG/ML,SCDC
867488,"L1 protein, human papillomavirus type 16 vaccine / L1 protein, human papillomavirus type 18 vaccine Prefilled Syringe [Cervarix]",SBDF
901505,Neisseria meningitidis serogroup A oligosaccharide diphtheria CRM197 protein conjugate vaccine,IN
901506,Neisseria meningitidis serogroup A oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.02 MG/ML,SCDC
901507,Neisseria meningitidis serogroup C oligosaccharide diphtheria CRM197 protein conjugate vaccine,IN
901508,Neisseria meningitidis serogroup C oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.01 MG/ML,SCDC
901509,Neisseria meningitidis serogroup W-135 oligosaccharide diphtheria CRM197 protein conjugate vaccine,IN
901511,Neisseria meningitidis serogroup Y oligosaccharide diphtheria CRM197 protein conjugate vaccine,IN
901512,Neisseria meningitidis serogroup Y oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.01 MG/ML,SCDC
901516,Neisseria meningitidis serogroup A oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.02 MG/ML / Neisseria meningitidis serogroup C oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.01 MG/ML / Neisseria meningitidis serogroup W-135 oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.01 MG/ML / Neisseria meningitidis serogroup Y oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.01 MG/ML [Menveo],SBDC
901518,"Menveo Meningococcal (groups A, C, Y and W-135) oligosaccharide Diphtheria CRM197 Conjugate Vaccine 0.5 ML Injection",SY
901518,0.5 ML Neisseria meningitidis serogroup A oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.02 MG/ML / Neisseria meningitidis serogroup C oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.01 MG/ML / Neisseria meningitidis serogroup W-135 oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.01 MG/ML / Neisseria meningitidis serogroup Y oligosaccharide diphtheria CRM197 protein conjugate vaccine 0.01 MG/ML Injection [Menveo],SBD
901518,MENVEO vaccine 0.5 ML Injection,PSN
901620,Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine,IN
901621,Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML,SCDC
901622,Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML,SCDC
901623,Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML,SCDC
901624,Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine,IN
901625,Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML,SCDC
901626,Streptococcus pneumoniae serotype 19F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML,SCDC
901627,Streptococcus pneumoniae serotype 23F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML,SCDC
901628,Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine,IN
901629,Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML,SCDC
901630,Streptococcus pneumoniae serotype 4 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML,SCDC
901631,Streptococcus pneumoniae serotype 5 capsular antigen diphtheria CRM197 protein conjugate vaccine,IN
901632,Streptococcus pneumoniae serotype 5 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML,SCDC
901633,Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine,IN
901634,Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML,SCDC
901635,Streptococcus pneumoniae serotype 6B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0088 MG/ML,SCDC
901636,Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine,IN
901637,Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML,SCDC
901638,Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML,SCDC
901642,Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 19F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 23F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 4 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 5 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 6B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0088 MG/ML / Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML [Prevnar 13],SBDC
901643,Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 19F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 23F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 4 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 5 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 6B capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine Prefilled Syringe [Prevnar 13],SBDF
901644,0.5 ML Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 19F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 23F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 4 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 5 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 6B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0088 MG/ML / Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML / Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML Prefilled Syringe [Prevnar 13],SBD
901644,Prevnar 13 (Pneumococcal 13-valent Conjugate Vaccine [Diphtheria CRM197 Protein]) 0.5 ML Prefilled Syringe,SY
901644,Prevnar 13 vaccine 0.5 ML Prefilled Syringe,PSN
904262,"acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Prefilled Syringe [Adacel]",SBDF
1005931,"influenza virus vaccine, inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain",IN
1005932,"influenza virus vaccine, inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.03 MG/ML",SCDC
1099934,adenovirus type 4 vaccine live 32000 UNT,SCDC
1099935,adenovirus type 4 vaccine live Delayed Release Oral Tablet,SCDF
1099936,adenovirus type 4 vaccine live 32000 UNT Delayed Release Oral Tablet,SCD
1099936,"adenovirus type 4 vaccine, live 32,000 TCID50 Delayed Release Oral Tablet",PSN
1099938,adenovirus type 7 vaccine live 32000 UNT,SCDC
1099939,adenovirus type 7 vaccine live Delayed Release Oral Tablet,SCDF
1099940,adenovirus type 7 vaccine live 32000 UNT Delayed Release Oral Tablet,SCD
1099940,"adenovirus type 7 vaccine, live 32,000 TCID50 Delayed Release Oral Tablet",PSN
1111367,influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.09 MG/ML,SCDC
1111368,"influenza virus vaccine, inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.09 MG/ML",SCDC
1111369,influenza B virus vaccine B/Brisbane/60/2008 antigen 0.09 MG/ML,SCDC
1153474,adenovirus type 4 vaccine live Oral Product,SCDG
1153475,adenovirus type 4 vaccine live Pill,SCDG
1153476,adenovirus type 7 vaccine live Oral Product,SCDG
1153661,adenovirus type 7 vaccine live Pill,SCDG
1156380,"mumps virus vaccine live, Jeryl Lynn strain Injectable Product",SCDG
1159371,Salmonella typhi Ty21a live antigen Oral Product,SCDG
1159372,Salmonella typhi Ty21a live antigen Pill,SCDG
1159739,Haemophilus influenzae b (Ross strain) capsular polysaccharide meningococcal protein conjugate vaccine Injectable Product,SCDG
1160291,"Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine Injectable Product",SCDG
1160325,hepatitis A vaccine (inactivated) strain HM175 Injectable Product,SCDG
1160330,hepatitis B surface antigen vaccine Injectable Product,SCDG
1162391,yellow fever virus strain 17D-204 live antigen Injectable Product,SCDG
1164846,"tetanus toxoid vaccine, inactivated Injectable Product",SCDG
1165898,ACAM2000 Injectable Product,SBDG
1166419,Engerix-B Injectable Product,SBDG
1166526,Havrix Injectable Product,SBDG
1167200,Ixiaro Injectable Product,SBDG
1167355,Cervarix Injectable Product,SBDG
1168164,Daptacel Injectable Product,SBDG
1169156,ActHIB Injectable Product,SBDG
1169861,Hiberix Injectable Product,SBDG
1169952,Adacel Injectable Product,SBDG
1170172,COMVAX Injectable Product,SBDG
1171400,Kinrix Injectable Product,SBDG
1172748,Infanrix Injectable Product,SBDG
1174360,Biothrax Injectable Product,SBDG
1175718,Boostrix Injectable Product,SBDG
1176026,Gardasil Injectable Product,SBDG
1176753,Ipol Injectable Product,SBDG
1177656,Prevnar 13 Injectable Product,SBDG
1177669,RabAvert Injectable Product,SBDG
1178815,PEDIARIX Injectable Product,SBDG
1179526,ProQuad Injectable Product,SBDG
1182409,Pneumovax 23 Injectable Product,SBDG
1182563,RotaTeq Oral Liquid Product,SBDG
1182565,Rotarix Oral Liquid Product,SBDG
1183840,Menomune A/C/Y/W-135 Injectable Product,SBDG
1184336,M-M-R II Injectable Product,SBDG
1184384,Menveo Injectable Product,SBDG
1184551,PedvaxHIB Injectable Product,SBDG
1184583,Pentacel Injectable Product,SBDG
1186641,YF-Vax Injectable Product,SBDG
1186748,Twinrix Injectable Product,SBDG
1187406,Vivotif Oral Product,SBDG
1187407,Vivotif Pill,SBDG
1187511,Typhim VI Injectable Product,SBDG
1187568,Vaqta Injectable Product,SBDG
1187569,Varivax Injectable Product,SBDG
1190912,"diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML [Tenivac]",SBDC
1190914,Tenivac Injectable Product,SBDG
1190916,Tenivac (Diphtheria Toxoid Vaccine 2 UNT / Tetanus Toxoid Vaccine 5 UNT) per 0.5 ML Injection,SY
1190916,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection [Tenivac]",SBD
1190916,TENIVAC vaccine 0.5 ML Injection,PSN
1190918,"diphtheria toxoid vaccine, inactivated / tetanus toxoid vaccine, inactivated Prefilled Syringe [Tenivac]",SBDF
1190919,Tenivac (Diphtheria and Tetanus Toxoid Vaccines) 0.5 ML Prefilled Syringe,SY
1190919,"0.5 ML diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Prefilled Syringe [Tenivac]",SBD
1190919,TENIVAC vaccine 0.5 ML Prefilled Syringe,PSN
1292422,varicella-zoster virus vaccine live (Oka-Merck) strain,IN
1292423,varicella-zoster virus vaccine live (Oka-Merck) strain 2700 UNT/ML,SCDC
1292424,varicella-zoster virus vaccine live (Oka-Merck) strain Injectable Product,SCDG
1292427,varicella-zoster virus vaccine live (Oka-Merck) strain 2700 UNT/ML [Varivax],SBDC
1292430,varicella-zoster virus vaccine live (Oka-Merck) strain 29800 UNT/ML,SCDC
1292432,"varicella-zoster virus vaccine live (Oka-Merck) strain 19,400 PFU per 0.65 ML Injection",SY
1292432,0.65 ML varicella-zoster virus vaccine live (Oka-Merck) strain 29800 UNT/ML Injection,SCD
1292432,"zoster vaccine live (HZV) 19,400 PFU in 0.65 ML Injection",PSN
1292433,varicella-zoster virus vaccine live (Oka-Merck) strain 29800 UNT/ML [Zostavax],SBDC
1292435,0.65 ML varicella-zoster virus vaccine live (Oka-Merck) strain 29800 UNT/ML Injection [Zostavax],SBD
1292435,"Zostavax 19,400 PFU per 0.65 ML Injection",SY
1292435,0.65 ML Zostavax 29800 UNT/ML Injection,SY
1292435,ZOSTAVAX vaccine 0.65 ML Injection,PSN
1292436,varicella-zoster virus vaccine live (Oka-Merck) strain 20000 UNT/ML,SCDC
1292441,"measles virus vaccine live, Enders' attenuated Edmonston strain 2000 UNT/ML / mumps virus vaccine live, Jeryl Lynn strain 40000 UNT/ML / rubella virus vaccine live (Wistar RA 27-3 strain) 2000 UNT/ML / varicella-zoster virus vaccine live (Oka-Merck) strain 20000 UNT/ML [ProQuad]",SBDC
1292443,"0.5 ML measles virus vaccine live, Enders' attenuated Edmonston strain 2000 UNT/ML / mumps virus vaccine live, Jeryl Lynn strain 40000 UNT/ML / rubella virus vaccine live (Wistar RA 27-3 strain) 2000 UNT/ML / varicella-zoster virus vaccine live (Oka-Merck) strain 20000 UNT/ML Injection [ProQuad]",SBD
1292443,"ProQuad Measles, Mumps, Rubella, and Varicella Virus Vaccine Live 0.5 ML Injection",SY
1292443,ProQuad vaccine 0.5 ML Injection,PSN
1292457,varicella-zoster virus vaccine live (Oka-Merck) strain 1350 PFU per 0.5 ML Injection,SY
1292457,0.5 ML varicella-zoster virus vaccine live (Oka-Merck) strain 2700 UNT/ML Injection,SCD
1292457,varicella virus vaccine live (VAR) 1350 PFU in 0.5 ML Injection,PSN
1292459,0.5 ML varicella-zoster virus vaccine live (Oka-Merck) strain 2700 UNT/ML Injection [Varivax],SBD
1292459,Varivax 1350 PFU per 0.5 ML Injection,SY
1292459,0.5 ML Varivax 2700 UNT/ML Injection,SY
1292459,VARIVAX vaccine 0.5 ML Injection,PSN
1292826,yellow fever virus strain 17D-204 live antigen 4000 UNT/ML Injectable Suspension,SCD
1292826,yellow fever vaccine (generic for YF-Vax) Injectable Suspension,PSN
1292826,yellow fever vaccine (generic for YF-Vax) Injectable Suspension,SY
1292827,yellow fever virus strain 17D-204 live antigen Injectable Suspension [YF-Vax],SBDF
1292828,yellow fever virus strain 17D-204 live antigen 4000 UNT/ML Injectable Suspension [YF-Vax],SBD
